"station_code","mechanical_available","electric_available"
"16107",0,6
"11104",7,5
"9020",0,2
"5001",0,3
"8026",1,0
"14111",0,0
"6003",2,1
"6108",2,3
"33006",14,5
"41301",7,5
"21010",0,9
"17041",3,15
"7002",1,9
"5016",1,0
"17025",0,0
"31024",14,4
"15026",1,3
"19033",0,2
"20143",5,16
"15068",0,0
"13030",2,7
"92002",2,2
"19027",5,0
"17048",3,2
"16118",4,4
"8048",0,3
"13118",3,55
"14002",0,0
"9014",0,0
"8053",0,1
"10162",0,0
"10115",1,6
"10029",0,2
"7018",2,0
"9002",1,3
"5022",0,2
"9106",1,2
"9038",0,0
"8009",1,0
"1001",1,0
"19105",2,0
"17008",10,7
"15112",1,3
"31706",4,1
"22409",4,2
"26003",5,9
"19003",2,0
"8036",3,1
"12151",4,5
"31024_relais",0,0
"9028",2,2
"10107",3,3
"19026",4,0
"16039",0,30
"11047",2,18
"12111",14,12
"43401",13,30
"26002",14,15
"12128",2,32
"8010",1,1
"31022",5,3
"19101",4,2
"14003",1,1
"18003",1,1
"41302",26,9
"33017",14,8
"43008",5,16
"33102",8,2
"13001",4,6
"19120",8,0
"12114",4,7
"46003",13,8
"41209",12,0
"5018",2,2
"15106",2,12
"14008",1,3
"5124",0,2
"18046",7,8
"35002",2,6
"31102",17,1
"2111",0,0
"15109",4,24
"15133",4,22
"21006",8,6
"20131",2,0
"31008",2,1
"15034",6,19
"22203",3,2
"31708",12,3
"35020",0,0
"25003",5,11
"20115",0,1
"31003",13,4
"22402",3,2
"21008",5,14
"11026",11,30
"13050",3,24
"32604",1,0
"9010",2,6
"17105",3,8
"5012",1,1
"11105",6,29
"18009",2,5
"22003",2,4
"16038",9,9
"41601",12,11
"16108",0,7
"16136",5,11
"19022",5,2
"21701",17,3
"8057",1,1
"24001",2,3
"32302",6,2
"5123",2,9
"11035",10,8
"15046",5,9
"46001",10,8
"42302",9,10
"1002",0,1
"19029",2,0
"9032",0,2
"32003",7,5
"21104",3,0
"11042",2,8
"7102",1,1
"15013",3,25
"12009",3,14
"42504",9,6
"20121",1,1
"42015",11,10
"32016",7,2
"31010",2,3
"41402",5,19
"43003",0,2
"11004",0,8
"18012",7,9
"19125",8,7
"18201",19,5
"9021",0,2
"23009",0,0
"11007",17,25
"42029",7,10
"8035",0,1
"21313",1,9
"28001",16,5
"26007",9,4
"7015",0,1
"19005",8,4
"14021",0,1
"35018",3,4
"12115",2,13
"43402",8,30
"33018",8,18
"12013",4,8
"11009",8,14
"11115",6,14
"16121",1,11
"18141",8,6
"24002",0,0
"41102",6,9
"17037",2,1
"11102",7,15
"19004",0,3
"33003",12,4
"20043",3,1
"5021",3,14
"22505",2,1
"19115",7,5
"32010",2,0
