"station_code","mechanical_available","electric_available"
"16107",4,4
"11104",4,3
"5001",1,12
"10013",0,13
"8026",1,1
"5110",1,0
"6108",1,2
"33006",2,10
"6021",2,1
"25006",0,1
"17038",4,4
"17041",2,2
"7003",14,18
"5016",0,4
"15047",11,2
"13101",1,16
"15026",7,19
"47007",5,13
"19033",4,2
"8050",2,1
"20143",0,1
"43002",5,6
"13030",3,1
"92002",2,1
"6029",3,7
"17048",10,3
"16118",0,2
"2017",1,2
"9008",0,2
"8103",4,2
"8048",2,2
"13118",3,55
"48003",3,5
"18134",1,0
"43009",8,6
"8053",2,1
"10162",2,1
"10115",3,2
"5005",1,3
"10161",5,9
"41303",5,22
"7018",4,3
"5022",2,1
"9038",0,0
"8009",9,17
"31103",30,2
"6001",6,8
"17008",4,3
"15112",2,0
"7025",9,10
"31706",5,4
"22409",2,0
"19015",4,0
"9022",2,0
"26003",3,4
"12151",18,35
"31024_relais",0,0
"92007",2,0
"16026",2,2
"9028",0,0
"17043",0,4
"11002",2,9
"16039",4,10
"31009",6,0
"17030",1,4
"12111",12,1
"8034",0,2
"19043",10,3
"5032",2,2
"14020",2,1
"15067",0,6
"43401",15,25
"26002",6,21
"6006",2,1
"12128",3,29
"31022",25,4
"19101",1,1
"46002",8,24
"18003",3,2
"11113",0,4
"10016",2,4
"21212",1,0
"42706",10,1
"33017",1,2
"20112",0,1
"33102",4,1
"8045",3,23
"13001",2,2
"15104",6,16
"44006",12,12
"19103",1,0
"12114",2,1
"14138",21,5
"46003",16,8
"21312",2,0
"10024",1,0
"18031",1,5
"18028",2,1
"42014",4,21
"5018",1,4
"8017",8,11
"5124",3,6
"10042",0,2
"35002",1,9
"31102",5,0
"21209",2,0
"18022",1,1
"14012",1,1
"15133",2,18
"15110",2,7
"44013",10,6
"31008",4,2
"44003",9,10
"48010",0,3
"41202",6,35
"35020",0,0
"31003",0,3
"22402",2,3
"11039",2,4
"17013",3,1
"16008",2,0
"32604",0,0
"19024",2,1
"17105",5,4
"11105",0,2
"22003",4,1
"14110",3,0
"17125",1,3
"16108",1,2
"43005",24,22
"19032",3,2
"19022",4,1
"21701",1,9
"20134",0,0
"24001",15,0
"8025",7,3
"32302",9,0
"11035",2,1
"42010",7,42
"15046",13,6
"16040",2,8
"9032",7,2
"19016",2,1
"19013",0,3
"12009",3,12
"20121",0,1
"20111",1,0
"32016",7,2
"15201",4,0
"5006",0,2
"92008",1,2
"41402",5,19
"18012",2,4
"19125",4,1
"14036",1,2
"23009",0,4
"12027",2,4
"32303",3,2
"8035",0,2
"7015",2,2
"18110",1,0
"32602",0,0
"17011",4,13
"12013",5,8
"10113",1,0
"11009",5,9
"11115",6,8
"16121",2,6
"18141",2,0
"24002",0,0
"17037",4,6
"16124",2,31
"20043",3,2
"33009",8,10
"22505",2,5
"19115",3,1
"14034",4,4
"32010",5,1
"15010",10,20
"12034",3,9
"7009",5,10
"17042",10,8
"15033",1,18
"33019",4,7
"8033",3,0
"12029",4,37
"33001",1,4
"16034",2,9
"20132",6,0
"5114",1,2
"19019",3,0
"21403",6,3
"42207",10,16
"12030",2,22
"42707",5,13
"20036",1,0
"8055",1,0
"13014",5,6
"21109",4,13
"20120",6,0
"21502",4,4
"14001",7,7
"31012",1,0
"14104",1,3
"41604",6,0
"15017",1,5
"15029",2,2
"18020",0,1
"8102",3,1
"8012",3,1
"21013",3,11
"42503",1,0
"7006",3,12
"11114",2,9
"20040",2,2
"13102",8,8
"11101",1,24
"15055",2,13
"41207",8,6
"34002",5,9
"7014",3,1
"12011",2,25
"21019",0,11
"20109",1,0
"6103",6,18
"15038",3,19
"21032",0,7
"18032",2,2
"44012",5,1
"10165",9,11
"51003",10,13
"22101",6,13
"11020",2,11
"9115",0,0
"16123",8,2
"21003",6,8
"22001",2,0
"20027",1,1
"15108",2,15
"19040",0,0
"17047",4,7
"6016",3,8
"11040",2,1
"16004",0,0
"17121",1,9
"47006",4,10
"10020",2,1
"18109",1,1
"19038",0,1
"18029",2,6
"6030",0,0
"20118",2,2
"16021",2,0
"20023",0,0
"9117",7,3
"18049",1,3
"11041",2,20
"35003",9,3
"15031",5,18
"21014",6,7
"35014",3,1
"47005",3,13
"11006",0,9
"16015",1,0
"14112",5,1
"47004",9,9
"9026",1,1
"18033",2,2
"11010",4,16
"23007",11,8
"20016",3,9
"32015",17,13
"16043",1,1
"18043",2,0
"16027",2,7
"1120",9,5
"11043",3,1
"16029",4,18
"18008",4,0
"8001",4,13
"42703",4,0
"14028",0,0
"13046",5,24
"22102",1,0
"12004",6,21
"6032",1,4
"14030",5,0
"6017",4,11
"10114",3,10
"15058",3,4
