"station_code","mechanical_available","electric_available"
"11104",3,2
"9020",0,0
"12109",2,22
"5001",0,0
"14014",7,18
"8026",3,2
"6003",2,1
"6108",0,3
"33006",12,4
"42016",4,9
"41301",12,4
"17038",2,0
"5016",0,0
"15047",8,15
"31024",10,4
"15026",2,10
"19033",3,4
"8050",7,1
"20143",1,21
"43002",11,3
"16138",3,6
"7004",2,3
"92002",4,2
"6029",1,1
"44017",12,13
"13118",3,51
"18111",1,1
"16110",5,1
"9014",1,2
"17032",1,0
"10162",0,1
"5005",0,1
"17040",1,0
"9038",0,0
"1001",2,1
"19105",1,0
"6001",0,3
"17008",7,5
"31706",5,0
"9022",4,3
"26003",2,2
"19003",3,2
"12151",33,21
"31024_relais",0,0
"10107",8,6
"19026",0,0
"45003",7,3
"17030",1,0
"12111",6,4
"5032",2,0
"14020",3,5
"20042",4,1
"15067",1,10
"43401",11,30
"26002",11,18
"12128",2,32
"8010",1,2
"31022",26,1
"21212",3,5
"42706",6,2
"15042",3,3
"43008",1,13
"33102",3,1
"8045",6,21
"13001",0,3
"5004",2,1
"12114",2,3
"46003",13,8
"21312",2,2
"10024",0,1
"18031",6,15
"8017",0,1
"22406",2,4
"2111",1,1
"35010",11,7
"14124",3,10
"15133",1,8
"15110",3,11
"21006",8,8
"20131",1,0
"31008",4,1
"21015",5,11
"41404",4,20
"48010",3,4
"42021",7,19
"11030",0,1
"31708",5,3
"35020",0,0
"25003",5,11
"9116",3,4
"11039",1,5
"16008",1,0
"13050",5,22
"32604",0,0
"15021",2,16
"15103",0,12
"18009",3,2
"22003",4,5
"16038",5,8
"41601",3,8
"17125",2,1
"43005",16,15
"19022",3,1
"20134",7,1
"22016",1,5
"8025",8,6
"5123",1,4
"46001",10,8
"16040",0,17
"22006",2,5
"42302",7,12
"1002",0,5
"9032",9,5
"21104",0,8
"19016",3,4
"11042",2,2
"15013",1,18
"19013",1,7
"32016",10,5
"31010",3,3
"5006",0,0
"8013",6,3
"92008",2,1
"43003",2,5
"19125",6,5
"18201",20,7
"9021",0,0
"12027",0,10
"11007",5,35
"32303",12,6
"42029",10,12
"28001",3,9
"26007",6,2
"17102",0,0
"16111",3,15
"7015",2,1
"14021",2,2
"18110",1,9
"12115",1,10
"41606",3,6
"17045",1,2
"33018",5,19
"10113",1,21
"11115",5,9
"21305",5,8
"16121",1,7
"24002",0,0
"19004",5,1
"33003",12,5
"20043",10,5
"25005",2,2
"22505",5,1
"32010",9,2
"16018",0,11
"7009",5,4
"15033",3,12
"33019",11,10
"8033",5,3
"12029",3,29
"20132",5,4
"5114",0,3
"20119",2,1
"21403",2,1
"42707",10,8
"20036",4,0
"5119",0,8
"8055",1,0
"13014",1,12
"21109",2,13
"23701",8,12
"17007",1,7
"21502",2,4
"14001",1,3
"12126",3,7
"42023",2,7
"14104",0,1
"41604",4,6
"17018",0,2
"15017",3,4
"15029",1,15
"31702",5,0
"10005",1,3
"5116",6,13
"92004",4,4
"42503",4,9
"21111",11,18
"2010",5,2
"11114",3,5
"13026",3,18
"23002",4,2
"14139",8,18
"13102",5,8
"11101",2,21
"14130",11,0
"10015",3,1
"41207",10,10
"10023",1,2
"21019",1,6
"19037",1,0
"20109",8,8
"15038",2,27
"19109",3,4
"32014",7,6
"17124",14,4
"44012",5,2
"31016",3,4
"22101",5,11
"13016",3,1
"11020",2,20
"8051",0,0
"14122",0,10
"16123",3,3
"19039",1,13
"21003",7,12
"18025",2,22
"20021",12,9
"26001",5,14
"11040",2,5
"41204",6,0
"16004",0,0
"32017",4,4
"17121",0,8
"47006",0,13
"19009",3,1
"18109",0,13
"6030",0,0
"35017",0,3
"35003",12,8
"21014",3,3
"47005",8,21
"11006",1,6
"19127",1,6
"47004",14,6
"21001",12,13
"18033",3,4
"16122",3,1
"15002",3,7
"21310",0,8
"10010",1,1
"5121",1,3
"16027",0,4
"1117",4,3
"18017",2,0
"8019",1,3
"9017",0,1
"18008",4,6
"13103",5,16
"16112",1,14
"8001",4,2
"14028",0,0
"20201",2,9
"12004",1,4
"4110",0,0
"14030",1,14
"17022",13,5
"10114",4,12
"15058",9,4
"20137",4,0
"19023",4,10
"2013",4,2
"8038",3,5
"7016",2,1
"18138",5,3
"4011",2,3
"45001",8,10
"4013",3,1
"10163",4,1
"18042",0,1
"20019",1,0
"7101",0,0
