"station_code","mechanical_available","electric_available"
"16107",1,1
"31104",20,4
"12109",0,20
"5001",4,8
"10013",2,3
"8026",2,6
"13007",5,10
"33006",5,8
"17026",0,2
"7003",18,24
"7001",5,8
"7002",2,3
"5016",4,1
"11025",3,3
"15047",0,2
"14108",0,12
"31024",0,0
"47007",7,10
"19033",1,1
"15068",5,2
"7004",2,2
"92002",3,3
"44017",9,14
"16118",3,2
"2017",3,2
"9008",2,1
"8103",5,13
"14013",0,5
"18111",3,0
"48003",0,4
"16110",3,1
"18134",3,5
"9001",5,4
"8016",11,14
"10029",4,1
"10161",2,2
"5022",2,5
"19105",1,0
"17008",4,2
"15112",2,2
"31706",5,0
"5020",7,19
"9022",13,14
"19003",1,1
"31024_relais",0,0
"18107",0,0
"16026",5,9
"9028",0,0
"11027",0,3
"17043",1,2
"45003",7,3
"11047",4,11
"17030",2,0
"8034",11,17
"19043",2,10
"5032",3,2
"20042",1,0
"15067",1,5
"26002",11,21
"12128",2,32
"8010",3,3
"31022",27,10
"19101",1,3
"14003",2,1
"21212",7,6
"33017",6,3
"15042",4,6
"19044",3,7
"18011",2,0
"43008",1,2
"33102",0,1
"13001",1,4
"15105",1,6
"5004",0,1
"19103",1,0
"14138",9,7
"10024",2,0
"18028",7,1
"5018",3,10
"8017",7,4
"15054",0,5
"15106",1,9
"5124",15,6
"10042",2,5
"35002",3,9
"31102",0,1
"2111",9,17
"35010",2,4
"14124",2,1
"15133",1,4
"21006",0,6
"31008",2,2
"21015",1,13
"15034",1,23
"48010",1,4
"22203",1,1
"42021",7,19
"11030",3,2
"31708",0,0
"35020",0,0
"25003",7,12
"31003",2,3
"22402",2,4
"21008",2,4
"11039",1,6
"5106",1,2
"13050",7,35
"11105",2,3
"11024",7,9
"18009",1,2
"22003",6,8
"16038",6,7
"14110",1,3
"16136",3,12
"8057",1,0
"24001",16,6
"14136",1,0
"10014",2,1
"5123",2,4
"13002",2,3
"42010",4,43
"16040",5,7
"22006",7,10
"17028",1,1
"21301",2,27
"19016",3,0
"31010",0,2
"8013",16,13
"41402",2,13
"43003",7,5
"7005",4,21
"14036",3,4
"18201",8,9
"19008",2,0
"11007",5,21
"7015",4,10
"15025",0,12
"35018",1,0
"18110",2,0
"32602",1,0
"41606",2,5
"17011",1,12
"17045",0,0
"12013",7,5
"10113",1,1
"11009",5,6
"11115",5,1
"16121",5,7
"24002",0,0
"41102",10,13
"17037",1,3
"11102",9,4
"33003",5,1
"33009",5,10
"5021",1,11
"22505",4,1
"14034",2,1
"32010",14,6
"15010",2,12
"12034",8,10
"7009",26,13
"17042",10,5
"33019",15,14
"15122",3,3
"8033",5,16
"33001",16,8
"16034",3,3
"20132",2,0
"20119",0,0
"12030",0,11
"42707",7,9
"5119",4,17
"31705",5,0
"27002",3,17
"21109",1,13
"21502",2,6
"31012",0,4
"12024",4,29
"14104",0,0
"20113",1,0
"10005",1,3
"92004",1,4
"5026",0,31
"14018",4,16
"21013",0,7
"23011",3,5
"8101",3,2
"14139",2,2
"13102",17,18
"15055",5,9
"14130",0,1
"10015",0,1
"41207",13,9
"10023",0,1
"12011",1,27
"12032",0,13
"20109",0,0
"6107",7,3
"15038",2,3
"21032",4,14
"19109",0,0
"31019",1,0
"32014",8,1
"17124",4,4
"44012",1,1
"31016",2,1
"13016",10,10
"11020",5,8
"8051",1,0
"14122",2,6
"44102",3,8
"9115",0,0
"16123",3,4
"20027",0,0
"9023",7,18
"20021",2,3
"15108",3,1
"26001",6,5
"11040",3,2
"41204",1,0
"16004",0,0
"17046",2,1
"32017",3,4
"17121",3,0
"21703",1,1
"20118",1,0
"9031",13,4
"15035",4,8
"9117",7,3
"35017",2,0
"11041",0,5
"15031",2,4
"35014",4,0
"47004",11,9
"21001",7,8
"18033",2,0
"11010",0,6
"20116",1,1
"15002",4,2
"20016",0,0
"10010",1,3
"5121",4,18
"16043",0,1
"1117",14,11
"1120",7,8
"11043",5,8
"32004",5,3
"18017",6,0
"18008",0,0
"14028",0,0
"22102",2,0
"15003",35,5
"6032",3,2
"14030",1,0
"7020",4,1
"12161",5,14
"19041",2,0
"10036",0,0
"31704",2,1
"21024",1,3
"19023",2,2
"32603",2,0
"21311",2,47
"12041",1,6
"15059",1,8
"8038",6,16
"7016",6,23
"4011",3,5
"45001",8,10
"14006",1,1
"9118",1,0
"4013",7,5
"31023",0,1
"2001",5,14
"18042",0,3
"18137",0,2
"17116",2,10
"12108",12,47
"31013",1,5
"32018",2,9
"5019",3,2
"18019",1,1
"15063",5,5
"11003",11,4
"9012",7,15
"15061",2,14
"20017",2,1
"11019",1,1
"1016",13,8
"16016",0,2
"7026",6,11
"47002",12,6
"2110",3,2
"13019",6,17
"8105",25,4
"11046",2,4
"5030",3,4
"20103",0,0
"2014",6,5
"16041",3,12
"3101",4,4
"23302",9,1
"11048",3,18
"2101",6,26
"21952",5,28
"14007",4,5
"8029",15,23
"11044",1,3
"17104",1,1
"23105",2,0
"21004",2,9
"22002",2,3
"13022",1,1
"20045",1,0
"16031",2,5
"17005",1,0
"8032",13,19
"14016",1,2
"18014",1,0
"21017",7,12
"18035",9,15
"42011",2,11
"12010",6,8
"4107",7,8
"31017",0,2
"23006",2,4
"44103",2,9
"22103",4,8
"10039",0,0
"13117",16,1
"31026",1,0
"17001",2,3
"21120",0,0
"35004",1,11
"12150",11,11
"13021",4,4
"13020",10,15
"11031",5,1
"35011",4,5
"14113",0,2
"32021",10,14
"16007",12,7
"10110",1,0
"5029",0,0
"20002",0,0
"9036",2,1
"17029",2,2
"10004",4,9
"11103",1,1
"21203",3,10
"21115",3,1
"21029",4,9
"7111",0,0
"20039",2,0
"15072",3,17
"10017",1,3
"13048",6,4
"41210",5,1
"11109",3,2
"21316",1,0
"44002",4,9
"13121",6,33
"21031",2,7
"15043",3,0
"17039",3,0
"5107",2,0
"17033",0,0
"16101",4,2
"42305",7,8
"9101",0,1
