"station_code","mechanical_available","electric_available"
"16107",4,2
"31104",17,5
"9020",1,2
"12109",2,21
"14111",0,0
"6003",1,18
"5110",3,0
"6108",2,5
"33006",1,4
"6021",5,4
"25006",0,1
"17026",2,4
"17041",5,1
"7003",16,22
"7001",0,6
"7002",1,11
"5016",1,0
"11025",6,18
"15047",1,1
"17025",0,1
"14108",0,0
"15026",1,30
"47007",3,14
"20143",1,1
"16138",5,12
"21216",3,0
"22207",1,13
"17048",1,2
"16118",1,3
"2017",2,4
"8048",2,2
"13118",3,53
"7011",1,6
"18111",3,0
"48003",3,3
"18134",2,1
"9014",2,1
"43009",1,6
"9001",0,2
"17032",2,0
"8016",5,5
"10162",0,1
"5005",5,1
"10161",1,3
"41303",7,23
"8009",9,13
"15112",1,0
"7025",5,14
"19015",0,0
"9022",2,0
"19003",2,0
"12151",17,36
"31024_relais",0,0
"18107",1,2
"11027",0,1
"19026",1,1
"11002",2,6
"45003",9,2
"31009",3,0
"12111",5,0
"20042",0,0
"15067",0,7
"43401",17,25
"26002",2,24
"6006",1,0
"19101",3,1
"14003",5,4
"46002",6,23
"10016",0,4
"21212",1,0
"42706",1,2
"15042",1,1
"20112",1,1
"18011",1,0
"19120",2,0
"5004",1,0
"12114",2,5
"14138",11,2
"46003",16,8
"41209",11,0
"10024",1,0
"18028",1,0
"15106",4,14
"18046",6,1
"31102",2,1
"2111",4,8
"8054",0,0
"15109",3,20
"14012",1,2
"21005",4,8
"14124",2,0
"15110",4,6
"21006",2,6
"20131",2,1
"15034",2,13
"41404",2,21
"48010",2,3
"41202",1,26
"42021",4,18
"11030",0,3
"35020",0,0
"20115",1,1
"31003",0,0
"22402",3,0
"9116",14,7
"17013",2,1
"17031",7,3
"13050",1,30
"32604",2,0
"9010",1,0
"15021",0,4
"17105",0,5
"15103",1,11
"18009",1,2
"22003",2,2
"16038",3,2
"41601",0,3
"17125",2,0
"16108",0,3
"43005",17,29
"19032",2,0
"21701",3,7
"20134",0,0
"8057",3,2
"24001",12,5
"5123",5,25
"13002",0,9
"11035",1,0
"21301",4,25
"42302",10,0
"9032",9,10
"32003",1,4
"19016",5,0
"15013",3,16
"12009",4,5
"20121",1,1
"42015",0,0
"32016",7,4
"15201",1,0
"8013",4,0
"41402",4,21
"43003",7,3
"11036",2,1
"18012",3,0
"14036",1,0
"18201",1,2
"19008",2,0
"9021",0,0
"11007",3,28
"42029",2,16
"8035",3,1
"6013",4,22
"26007",3,1
"17102",3,2
"7015",8,9
"19005",1,0
"32602",1,0
"17011",4,12
"17045",1,3
"12013",2,4
"11009",5,1
"21305",2,14
"16121",2,6
"14117",27,6
"18141",2,1
"24002",0,0
"41102",7,22
"17037",0,2
"11102",5,6
"20043",0,0
"14034",1,0
"32010",3,0
"16018",1,2
"15010",3,14
"15033",3,19
"15122",1,1
"8033",2,5
"12029",7,26
"5114",0,2
"20119",2,0
"19019",2,0
"21403",6,0
"42207",11,19
"20036",0,0
"35009",1,1
"8055",1,2
"27002",2,13
"20120",0,0
"23701",8,12
"17007",2,1
"21502",1,3
"14001",5,7
"12126",8,2
"42023",4,14
"20113",0,0
"41604",2,1
"17018",1,1
"15017",1,0
"15029",4,6
"5116",4,29
"18020",0,1
"20136",1,0
"5026",3,42
"43006",7,9
"15028",1,23
"14018",5,0
"21013",1,6
"21111",4,19
"7006",5,25
"2010",3,3
"11114",1,11
"21105",3,2
"13026",1,15
"23002",9,3
"14139",1,3
"13102",6,7
"15055",3,14
"41207",8,5
"16006",1,0
"7014",2,2
"21019",4,15
"6018",1,1
"12032",12,16
"19037",0,1
"20109",0,1
"6107",7,6
"31019",2,0
"17124",3,1
"44012",2,1
"17027",1,2
"31016",1,2
"22101",6,13
"8051",0,0
"16123",8,11
"19039",1,0
"22001",3,1
"18025",1,1
"17122",5,1
"20021",1,1
"15108",1,6
"19040",0,0
"26001",2,8
"17047",2,3
"6016",2,8
"11040",10,7
"41204",4,1
"16004",0,0
"47006",3,11
"10020",1,1
"18113",0,0
"18109",3,2
"19038",0,1
"21703",1,0
"20118",1,1
"20023",1,0
"15035",4,6
"9117",7,3
"18049",3,8
"31703",5,0
"11041",1,2
"11006",7,6
"15070",2,24
"12107",4,6
"47004",2,6
"21001",7,5
"15002",4,13
"21310",0,11
"20016",0,0
"32015",11,15
"5121",5,26
"1120",8,15
"18017",6,0
"13103",2,2
"16112",3,5
"8001",2,13
"14028",0,0
"20201",1,1
"13046",5,28
"12004",5,23
"4110",1,16
"6032",11,11
"7008",2,2
"17022",1,1
"7020",4,5
"6017",3,21
"10114",2,1
